id,category_id,name,agb_code,e_climate_change,e_ozone_depletion,e_ionizing_radiation,e_ozone_formation,e_particulate_matter,e_non_carcinogenic_toxicity,e_carcinogenic_toxicity,e_land_water_acidification,e_freshwater_eutrophication,e_marine_eutrophication,e_terrestrial_eutrophication,e_freshwater_ecotoxicity,e_land_use,e_water_use,e_energy_use,e_mineral_use,aw_index,aw_antibio_index,s_child_labour,s_forced_labour,s_fair_salary,s_working_time,s_discrimination,s_health_safety_workers,s_social_benefits_legal_issues,s_workers_rights,s_fair_competition,s_corruption,s_contribution_econ_dev,s_illiteracy,s_health_safety_society,s_indigenous_rights,nutri_score
93a4ec1b-3688-58c4-a3df-6f620d5860b5,ec66118f-3fa0-5a42-acdc-99cb1d5f495a,"Brie de Meaux cheese, from cow's milk",12021,4.97,0.00,0.52,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.26,60.80,234.00,0.54,24.60,0.00,0.067750258,13.51909861,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
63c54e6d-e0dc-58b8-9fd2-892e9db7f791,ec66118f-3fa0-5a42-acdc-99cb1d5f495a,"Brie de Melun cheese, from cow's milk",12022,5.02,0.00,0.52,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.26,61.50,237.00,0.54,24.60,0.00,0.067750258,13.51909861,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
4fa1b2ca-3f36-5199-ac45-fc6a21b6f8cf,ec66118f-3fa0-5a42-acdc-99cb1d5f495a,"Carré de l'Est cheese, from cow's milk",12025,4.94,0.00,0.52,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.26,60.30,232.00,0.54,24.90,0.00,0.067750258,13.51909861,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
c5457e32-1f12-5f5c-99f5-d477f8358dfe,ec66118f-3fa0-5a42-acdc-99cb1d5f495a,"Neufchâtel cheese, from cow's milk",12031,4.78,0.00,0.52,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.25,58.30,223.00,0.51,24.60,0.00,0.067750258,13.51909861,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
bca024a8-8da9-5d08-9f31-1fadc0fd3662,3039e667-9a0a-5964-a1fc-031b4118b387,"Cheese, buche, from goat's milk",12812,5.91,0.00,0.76,0.01,0.00,0.00,0.00,0.14,0.00,0.03,0.60,50.60,402.00,2.07,37.30,0.00,0.05703397,9.607911264,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
a77691f3-4839-5946-80fa-a845c388b776,3039e667-9a0a-5964-a1fc-031b4118b387,"Cheese, buche, from goat's milk, light",12813,6.46,0.00,0.80,0.01,0.00,0.00,0.00,0.15,0.00,0.03,0.67,55.50,444.00,2.28,39.40,0.00,0.05703397,9.607911264,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_C
5d06ce19-6e0e-5c83-9401-c122bd5778de,3039e667-9a0a-5964-a1fc-031b4118b387,"Pélardon cheese, from goat's milk",12831,8.54,0.00,0.90,0.02,0.00,0.00,0.00,0.19,0.00,0.04,0.83,71.10,550.00,3.07,54.00,0.00,0.05703397,9.607911264,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
aad62b4c-ecb1-5286-aca1-ffb61c8b2c33,3039e667-9a0a-5964-a1fc-031b4118b387,"Rocamadour cheese, from goat's milk",12847,7.04,0.00,0.79,0.01,0.00,0.00,0.00,0.15,0.00,0.03,0.65,57.80,436.00,2.49,48.00,0.00,0.05703397,9.607911264,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
ac59a912-6ef5-5465-9ff0-96f23dd2f564,3039e667-9a0a-5964-a1fc-031b4118b387,"Sainte Maure cheese, from goat's milk",12842,6.46,0.00,0.80,0.01,0.00,0.00,0.00,0.15,0.00,0.03,0.67,55.50,444.00,2.28,39.40,0.00,0.05703397,9.607911264,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
51a9102b-01b4-587d-9b43-856b7eeb4c89,3039e667-9a0a-5964-a1fc-031b4118b387,"Selles-sur-Cher cheese, from goat's milk",12845,7.29,0.00,0.87,0.01,0.00,0.00,0.00,0.16,0.00,0.03,0.71,60.30,474.00,2.55,48.40,0.00,0.05703397,9.607911264,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
fa20b0af-3557-54dc-aa6a-2fc9855d1a30,3039e667-9a0a-5964-a1fc-031b4118b387,"Valençay cheese, from goat's milk",12848,7.44,0.00,0.88,0.01,0.00,0.00,0.00,0.17,0.00,0.03,0.73,61.70,486.00,2.61,49.10,0.00,0.05703397,9.607911264,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
53df9cd5-63d8-58df-a861-41978515d149,e02c763d-35c0-54d1-8801-35be51d736f5,"Camembert cheese, from cow's milk",12001,5.20,0.00,0.54,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.27,63.40,246.00,0.58,26.00,0.00,0.053732963,10.72204373,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
845a099e-8a40-5fc8-89d6-7843cba01ca9,e02c763d-35c0-54d1-8801-35be51d736f5,"Camembert cheese, from cow's milk, from raw milk",12006,5.20,0.00,0.54,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.27,63.40,246.00,0.58,26.00,0.00,0.053732963,10.72204373,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
6b0225e1-bbfc-5c07-9e4b-350ad4d9e489,e02c763d-35c0-54d1-8801-35be51d736f5,"Soft ripened cheese with bloomy rind, from ewe's milk, Camembert-type cheese",12824,5.92,0.00,0.61,0.01,0.00,0.00,0.00,0.12,0.00,0.03,0.55,24.30,598.00,0.42,29.90,0.00,0.053732963,10.72204373,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
f22547d9-8fd2-5417-860c-19360a7d028b,65eaeb43-2f73-5cd8-9540-03e9cb7011fd,"Cantal cheese, half matured, from cow's milk",12722,6.00,0.00,0.63,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.30,69.40,271.00,0.78,32.80,0.00,0.070086474,13.98527442,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
8c2f1570-9c82-5160-b191-60c2c8a62fe8,65eaeb43-2f73-5cd8-9540-03e9cb7011fd,"Cantal, Salers or Laguiole cheese, from cow's milk",12723,6.07,0.00,0.63,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.31,70.40,275.00,0.78,32.80,0.00,0.070086474,13.98527442,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
3a3dc50e-65b8-578f-bcd8-591a76609de1,65eaeb43-2f73-5cd8-9540-03e9cb7011fd,"Salers cheese, from cow's milk",12725,6.07,0.00,0.63,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.31,70.40,275.00,0.78,32.80,0.00,0.070086474,13.98527442,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
c343d0d2-3efc-5478-bb9a-1034c35c8111,7856b90d-121e-51e7-ad89-4119e3b25dab,"Cheese, from goat's milk",12803,6.97,0.00,0.85,0.01,0.00,0.00,0.00,0.16,0.00,0.03,0.67,57.50,450.00,2.43,47.20,0.00,0.061596687,10.37654417,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
957bb4c9-7eb8-5156-b3e8-dcc9daf8987e,7856b90d-121e-51e7-ad89-4119e3b25dab,"Cheese, from goat's milk, fresh",12805,6.54,0.00,0.79,0.01,0.00,0.00,0.00,0.14,0.00,0.03,0.62,52.50,410.00,2.30,45.70,0.00,0.061596687,10.37654417,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
7d883845-ad9a-596a-a3ef-c6237fcbdadf,7856b90d-121e-51e7-ad89-4119e3b25dab,"Cheese, from goat's milk, fresh, from pasteurised milk",12800,7.01,0.00,0.83,0.01,0.00,0.00,0.00,0.16,0.00,0.03,0.67,56.70,446.00,2.48,47.50,0.00,0.061596687,10.37654417,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
d4788044-895d-5e98-81ce-9d27b37b624c,7856b90d-121e-51e7-ad89-4119e3b25dab,"Cheese, from goat's milk, fresh, from raw milk",12804,5.91,0.00,0.75,0.01,0.00,0.00,0.00,0.13,0.00,0.02,0.54,47.00,362.00,2.06,43.20,0.00,0.061596687,10.37654417,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
05c92cbc-5286-5af3-b07c-a24920a6a7a3,7856b90d-121e-51e7-ad89-4119e3b25dab,"Cheese, from goat's milk, from pasteurised milk",12802,6.97,0.00,0.85,0.01,0.00,0.00,0.00,0.16,0.00,0.03,0.67,57.50,450.00,2.43,47.20,0.00,0.061596687,10.37654417,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
deff499b-6531-51d9-8b2b-90e6d54cebe0,7856b90d-121e-51e7-ad89-4119e3b25dab,"Cheese, from goat's milk, from raw milk",12801,7.21,0.00,0.87,0.01,0.00,0.00,0.00,0.16,0.00,0.03,0.70,59.60,468.00,2.52,48.10,0.00,0.061596687,10.37654417,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
71224d58-6c3a-5723-b8b6-3f44e4917ff1,7856b90d-121e-51e7-ad89-4119e3b25dab,"Cheese, semi-dry, from goat's milk",12810,6.79,0.00,0.89,0.01,0.00,0.00,0.00,0.15,0.00,0.03,0.64,54.60,430.00,2.38,48.70,0.00,0.061596687,10.37654417,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
5dd9848b-1ef0-5cc3-8a54-d334e23a504a,7856b90d-121e-51e7-ad89-4119e3b25dab,"Crottin cheese, from goat's milk",12833,8.78,0.00,0.98,0.02,0.00,0.00,0.00,0.20,0.00,0.04,0.88,73.60,589.00,3.12,54.40,0.00,0.061596687,10.37654417,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
4e791f80-ff62-5517-ae4c-ba768b52b023,7856b90d-121e-51e7-ad89-4119e3b25dab,"Crottin cheese, from goat's milk, from raw milk",12832,8.78,0.00,0.98,0.02,0.00,0.00,0.00,0.20,0.00,0.04,0.88,73.60,589.00,3.12,54.40,0.00,0.061596687,10.37654417,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
b5d563e3-4518-5fe3-8227-f51f4c47c8b8,7856b90d-121e-51e7-ad89-4119e3b25dab,"Crottin de Chavignol cheese, from goat's milk",12834,7.68,0.00,0.90,0.02,0.00,0.00,0.00,0.17,0.00,0.03,0.75,63.80,504.00,2.70,50.00,0.00,0.061596687,10.37654417,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
2bcd5d76-a705-529d-b245-d310214fc071,7856b90d-121e-51e7-ad89-4119e3b25dab,"Picodon cheese, from goat's milk",12836,7.91,0.00,0.85,0.02,0.00,0.00,0.00,0.17,0.00,0.03,0.75,65.50,502.00,2.82,51.50,0.00,0.061596687,10.37654417,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
f726de38-5dd3-5fdc-b300-1247bc0aee85,83423b20-8136-5d69-8a98-d14ea9f3833b,"Chaource cheese, from cow's milk",12028,4.95,0.00,0.55,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.25,60.00,231.00,0.55,26.30,0.00,0.0443881,8.857340469,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
d21663cc-99e7-5b4a-ace9-1a9dbe163313,33b6fcaa-4d6d-50e8-98f6-13c0761a2f11,"Cheddar cheese, from cow's milk",12726,6.65,0.00,0.66,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.33,76.10,299.00,0.89,37.60,0.00,0.070086474,13.98527442,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
cf6d3530-2014-55e2-927a-7b5ae713984c,5dab999e-5ecd-5eff-8a87-05150eef434b,"Chabichou cheese, from goat's milk",12830,7.68,0.00,0.90,0.02,0.00,0.00,0.00,0.17,0.00,0.03,0.75,63.80,504.00,2.70,50.00,0.00,0.050189893,8.454961913,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
63a094d0-14c0-5b20-8e15-ae31782399ba,5dab999e-5ecd-5eff-8a87-05150eef434b,"Cheese, dry, from goat's milk",12815,6.48,0.00,0.81,0.01,0.00,0.00,0.00,0.14,0.00,0.03,0.62,52.40,414.00,2.29,45.20,0.00,0.050189893,8.454961913,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
80c70ee7-64ff-5a44-9419-f1bfed8c83f0,5dab999e-5ecd-5eff-8a87-05150eef434b,"Chevrot cheese, from goat's milk",12846,7.05,0.00,0.86,0.01,0.00,0.00,0.00,0.16,0.00,0.03,0.68,58.20,456.00,2.46,47.50,0.00,0.050189893,8.454961913,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
34f9801e-f9cc-5663-b54f-410132af57c0,5dab999e-5ecd-5eff-8a87-05150eef434b,Goat cheese from raw milk,12807,7.21,0.00,0.87,0.01,0.00,0.00,0.00,0.16,0.00,0.03,0.70,59.60,468.00,2.52,48.10,0.00,0.050189893,8.454961913,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
a9f49459-ee9d-5a16-91d6-5b4cf44d74da,117aa4dc-a362-517f-a312-0ba8486e79f1,"Comté cheese, from cow's milk",12110,6.38,0.00,0.62,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.33,74.80,293.00,0.81,32.60,0.00,0.07242269,14.45145024,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
23b39eef-2527-5043-ba19-56551ac73a97,77f37c86-c94a-5bfb-bea3-8f9cc1c6b248,"Coulommiers cheese, from cow's milk",12010,5.43,0.00,0.53,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.28,66.60,260.00,0.60,26.10,0.00,0.065414042,13.0529228,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
b1b5ee9f-8697-58ea-939a-8255da0fce0a,77f37c86-c94a-5bfb-bea3-8f9cc1c6b248,"Soft-ripened round cheese with bloomy rind, around 11% fat, Coulommiers-type cheese, reduced fat",12012,4.99,0.00,0.54,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.26,60.60,235.00,0.55,25.80,0.00,0.065414042,13.0529228,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
0777e762-d292-5463-b973-3385fb755529,612d515d-1fe6-5107-ad4e-17b6accf6423,"Edam cheese, from cow's milk",12729,6.35,0.00,0.67,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.31,71.80,281.00,0.86,37.70,0.00,0.051396747,10.25586791,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
5ccd079c-94f7-5437-b93e-1545d519a824,4a103228-6d54-5705-8a29-f5626febf7c9,"Emmental cheese, from cow's milk",12115,6.28,0.00,0.62,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.32,73.40,288.00,0.80,32.70,0.00,0.063077826,12.58674698,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_C
6b604785-f79b-5ed7-94ac-5438b384e03c,4a103228-6d54-5705-8a29-f5626febf7c9,"Emmental cheese, grated, from cow's milk",12118,6.31,0.00,0.62,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.32,73.90,289.00,0.81,32.60,0.00,0.063077826,12.58674698,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_C
077a0632-4bd7-5f77-ad34-626f4c1fe4fc,4a103228-6d54-5705-8a29-f5626febf7c9,"Hard cheese, emmental-type cheese, reduced fat",12116,6.31,0.00,0.62,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.32,73.90,289.00,0.81,32.60,0.00,0.063077826,12.58674698,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
bc5a03d6-9dce-55cc-bf76-8dbef60e7718,1a388634-660f-5e39-be80-6f2253dd1b45,"Époisses cheese, from cow's milk",12038,5.01,0.00,0.54,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.26,60.90,236.00,0.56,25.90,0.00,0.060741611,12.12057117,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
8937d1ad-e2de-5d88-a657-84a7ea49b4b0,e3ca80b4-2522-5e8a-adf0-045eca2ab7d1,"Feta cheese, from ewe's milk",12061,6.37,0.00,0.62,0.01,0.00,0.00,0.00,0.13,0.00,0.03,0.55,24.70,595.00,0.59,36.70,0.00,0.031781688,5.353925725,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_E
7209443d-e788-5408-a00d-6de6c7db6791,e3ca80b4-2522-5e8a-adf0-045eca2ab7d1,Feta-type cheese from cow's milk,12060,5.56,0.00,0.55,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.27,62.70,238.00,0.74,32.80,0.00,0.031781688,5.353925725,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_E
e62c648f-7f88-55c6-b0cf-1e9292c3fcd9,e3ca80b4-2522-5e8a-adf0-045eca2ab7d1,"Feta-type cheese from cow's milk, in oil and spices",12063,5.56,0.00,0.55,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.27,62.70,238.00,0.74,32.80,0.00,0.031781688,5.353925725,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
1de65a44-7eda-591d-b6a1-5900c1d7f60d,ef1a5758-8aab-5d57-9ee1-86b9134b99ed,"Fontina cheese, from cow's milk",12121,5.40,0.00,0.53,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.27,63.20,240.00,0.65,29.00,0.00,0.067750258,13.51909861,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
e99f12c7-9a9e-52fb-861a-432a41c88b6f,67490e63-34f3-5adf-bf91-836dcc20e6fe,"Fourme d'Ambert cheese, from cow's milk",12522,5.35,0.00,0.52,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.28,65.90,255.00,0.58,24.90,0.00,0.067750258,13.51909861,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
f2f6358b-ac97-5cab-92a9-01132afb94d9,67490e63-34f3-5adf-bf91-836dcc20e6fe,Fourme de Montbrison cheese,12519,5.45,0.00,0.52,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.29,67.30,261.00,0.60,24.90,0.00,0.067750258,13.51909861,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
6c4ea7aa-dadb-5c2b-953e-fe2749eaa745,c1e58399-340a-5140-8a88-dc5502f73418,"Gorgonzola cheese, from cow's milk",12524,5.71,0.00,0.56,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.27,64.40,245.00,0.76,35.00,0.00,0.070086474,13.98527442,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
47aefbdf-bc3b-5509-b983-154cc1700c55,063cc6ba-776a-50a4-b506-1e6dd5c10ce3,"Gouda cheese, from cow's milk",12736,6.37,0.00,0.67,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.31,72.10,282.00,0.86,37.70,0.00,0.065414042,13.0529228,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
d4b69245-f2b6-5f58-bb8e-44d73296176c,de7d678f-ce5c-5b34-a11d-e950caabc747,"Grana Padano cheese, from cow's milk",12123,6.24,0.00,0.62,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.32,72.80,285.00,0.80,32.70,0.00,0.065414042,13.0529228,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
8bbcc5b6-62c2-5c97-a295-79528636e292,ab757884-0f1a-51ac-80ca-b12981e6221b,"Gruyere cheese, France, Protected Geographical Indication, from cow's milk",12113,6.27,0.00,0.62,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.32,73.30,287.00,0.80,32.70,0.00,0.074758905,14.91762605,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
33899070-abbc-506a-8363-cd930bacf93d,ab757884-0f1a-51ac-80ca-b12981e6221b,"Gruyere cheese, from cow's milk",12114,6.34,0.00,0.62,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.32,74.30,291.00,0.81,32.60,0.00,0.074758905,14.91762605,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
6983593b-8ded-59ac-8359-e1c21daf77d0,4f4c2fb9-0c27-5fef-86c7-044a26c63c96,"Langres cheese, from cow's milk",12040,4.96,0.00,0.45,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.26,60.50,260.00,0.52,24.30,0.00,0.060741611,12.12057117,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
32fcac49-0aa4-55c9-aded-23958badc561,737f7f61-9843-55db-86cb-ff1ef30a2cb4,"Livarot cheese, from cow's milk",12037,5.31,0.00,0.54,0.01,0.00,0.00,0.00,0.06,0.00,0.02,0.28,64.90,252.00,0.59,26.00,0.00,0.051396747,10.25586791,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
11b0c758-e812-51f0-bd58-1ab593acd8f1,4ec331a9-18d4-5755-bea7-ff130684212a,"Firm cheese, around 14% fat, Maasdam-type cheese, reduced fat",12705,5.90,0.00,0.69,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.28,65.30,254.00,0.82,38.00,0.00,0.065414042,13.0529228,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
37f1e1b5-e4f9-52b5-88e7-5c98e952156c,4ec331a9-18d4-5755-bea7-ff130684212a,"Firm cheese, around 27% fat, Maasdam-type cheese",12741,6.23,0.00,0.68,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.30,70.10,274.00,0.85,37.80,0.00,0.065414042,13.0529228,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
1ba4c961-1dbe-51f6-a1aa-ac76fbf46cd4,24bae5d9-ca1a-56b3-bb1c-4bd371798d4b,"Corsica soft ripened cheese, from ewe's milk",12762,9.02,0.00,0.71,0.01,0.00,0.00,0.00,0.20,0.00,0.04,0.86,34.60,935.00,0.67,38.80,0.00,0.045312506,7.633319846,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
221f62e3-adc4-56b1-a3b1-46fac601b51d,24bae5d9-ca1a-56b3-bb1c-4bd371798d4b,"Ossau-Iraty cheese, from ewe's milk",12119,5.78,0.00,0.59,0.01,0.00,0.00,0.00,0.12,0.00,0.02,0.52,21.90,562.00,0.53,31.50,0.00,0.045312506,7.633319846,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
ad2b135e-b5ce-5994-ad37-f9d4983c2eac,24bae5d9-ca1a-56b3-bb1c-4bd371798d4b,"Semi-hard cheese, from ewe's milk",12827,5.58,0.00,0.66,0.01,0.00,0.00,0.00,0.11,0.00,0.02,0.46,21.80,503.00,0.59,36.90,0.00,0.045312506,7.633319846,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_E
113a6676-8e90-52d8-a006-81b352455ed5,536b7e51-46f0-51c9-9428-4845a5980030,"Mimolette cheese, extra old, from cow's milk",12742,6.66,0.00,0.66,0.01,0.00,0.00,0.00,0.08,0.00,0.02,0.33,76.20,299.00,0.89,37.60,0.00,0.056069179,11.18821954,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_E
8d540996-894f-5676-ad4e-cb8c4f959e08,536b7e51-46f0-51c9-9428-4845a5980030,"Mimolette cheese, from cow's milk",12740,6.18,0.00,0.68,0.01,0.00,0.00,0.00,0.07,0.00,0.02,0.30,69.40,271.00,0.84,37.80,0.00,0.056069179,11.18821954,0.01,0.05,0.31,0.05,0.28,0.81,0.18,1.60,0.01,0.75,-0.10,0.06,0.05,0.11,Nutriscore_D
